"","key_index","analysis_type","analysis_var_1","analysis_var_value_1","group_var_1","group_var_value_1","group_var_2","group_var_value_2","nb_analysis_var","nb_group_var","stat","sector","indicator","analysis_level","label::English","label::Arabic"
"508","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","tripoli","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"509","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","w_bekaa","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"510","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ zahle ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","zahle","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"511","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","zgharta","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"512","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ akkar ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","akkar","pop_group","lebanese",1,2,1,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"513","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","akkar","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"514","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","akkar","pop_group","prl",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"515","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ aley ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","aley","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"516","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ baabda ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","baabda","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"517","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","baalbek","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"518","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","baalbek_hermel","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"519","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","baalbek_hermel","pop_group","prl",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"520","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ batroun ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","batroun","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"521","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","bcharre","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"522","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ beirut ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","beirut","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"523","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","beirut","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"524","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","beirut","pop_group","prl",1,2,6,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"525","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","bekaa","pop_group","migrant",1,2,33,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"526","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","bent_jbeil","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"527","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ chouf ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","chouf","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"528","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","hasbaya","pop_group","lebanese",1,2,7,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"529","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ hermel ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","hermel","pop_group","lebanese",1,2,3,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"530","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","jbeil","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"531","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","jezzine","pop_group","lebanese",1,2,4,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"532","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","kesrwane","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"533","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ koura ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","koura","pop_group","lebanese",1,2,2,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"534","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","marjaayoun","pop_group","lebanese",1,2,2,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"535","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ meten ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","meten","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"536","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","minieh_dennie","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"537","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","mnt_lbn","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"538","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","other","stratification","nabatieh","pop_group","migrant",1,2,33,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
